省庁名,部局名,会計名,分類種類名,口座名,所在地,口座別合計価格　（円）,土地合計数量　（u）,土地合計価格　（円）,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）,政府出資等価格　（円）,不動産の信託の受益権価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),日吉津村農業委員会,鳥取県西伯郡日吉津村内,34572,525,34572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),日南町農業委員会,鳥取県日野郡日南町内,57126,2336.00,57126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),日野町農業委員会,鳥取県日野郡日野町内,7409,303,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),江府町農業委員会,鳥取県日野郡江府町内,24885,715,24885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),琴浦町農業委員会,鳥取県東伯郡琴浦町内,2534752,3301.00,2534752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),湯梨浜町農業委員会,鳥取県東伯郡湯梨浜町内,1099877,3140.00,1099877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),南部町農業委員会,鳥取県西伯郡南部町内,150351,2065.00,150351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),伯耆町農業委員会,鳥取県西伯郡伯耆町内,101090,1302.00,101090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),大山町農業委員会,鳥取県西伯郡大山町内,13268,455,13268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),八頭町農業委員会,鳥取県八頭郡八頭町内,3382321,3762.00,3382321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),北栄町農業委員会,鳥取県東伯郡北栄町内,23642,412,23642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),宇倍野地区,鳥取県鳥取市内,96996,16496.00,96996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),高城地区,鳥取県倉吉市内,409583,69657.00,409583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),山守地区,鳥取県倉吉市内,149945,25501.00,149945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),逢坂外四地区,鳥取県西伯郡大山町内,133260,15109.00,133260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),岩伏地区,鳥取県西伯郡大山町内,27800,3152.00,27800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),大山外二地区,鳥取県西伯郡大山町内,19271,2185.00,19271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),溝口外二地区,鳥取県西伯郡伯耆町内,28565,2429.00,28565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),明治地区,鳥取県鳥取市内,24772,4213.00,24772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),高麗地区,鳥取県西伯郡大山町内,248071,28126.00,248071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),社灘手地区,鳥取県倉吉市内,4874,829,4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),赤碕地区,鳥取県東伯郡琴浦町内,22285,2274.00,22285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),若桜地区,鳥取県八頭郡若桜町内,57741,5892.00,57741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),江津地区,鳥取県鳥取市内,10025,1705.00,10025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),箆津地区,鳥取県東伯郡琴浦町内,28243,2882.00,28243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),笠良原地区,鳥取県日野郡江府町内,66777,13628.00,66777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),竹田地区,鳥取県東伯郡三朝町内,167385,18978.00,167385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),美保地区,鳥取県境港市内,11749522,6287.00,11749522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),旧鳥取連隊地区,鳥取県鳥取市内,8270372,2222.00,8270372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),中槇原地区,鳥取県西伯郡大山町内,25366,2876.00,25366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),安蔵地区,鳥取県鳥取市内,9325,1586.00,9325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),中ノ郷地区,鳥取県鳥取市内,19921,3388.00,19921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),宇倍野村地区,鳥取県鳥取市内,8508,1447.00,8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),津ノ井村地区,鳥取県鳥取市内,17234,2931.00,17234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),小田村地区,鳥取県岩美郡岩美町内,8050,1643.00,8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),浦富町地区,鳥取県岩美郡岩美町内,6085,1242.00,6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),大茅村地区,鳥取県鳥取市内,1746,297,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),隼村地区,鳥取県八頭郡八頭町内,2845,968,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),船岡町地区,鳥取県八頭郡八頭町内,473,161,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),神戸村地区,鳥取県鳥取市内,1299,221,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),大和村地区,鳥取県鳥取市内,33586,5712.00,33586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),美穂村地区,鳥取県鳥取市内,2122,361,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),西郷村地区,鳥取県倉吉市内,3904,664,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),上井町地区,鳥取県倉吉市内,36067810,5294.00,36067810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),三徳村地区,鳥取県東伯郡三朝町内,8273,938,8273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),倉吉町地区,鳥取県倉吉市内,2943198,432,2943198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),高城村地区,鳥取県倉吉市内,15235,2591.00,15235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),北谷村地区,鳥取県倉吉市内,57318,9748.00,57318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),灘手村地区,鳥取県倉吉市内,26224,4460.00,26224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),大誠村地区,鳥取県東伯郡北栄町内,43570,4446.00,43570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),浦安町地区,鳥取県東伯郡琴浦町内,52390,5346.00,52390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),成美村地区,鳥取県東伯郡琴浦町内,9486,968,9486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),安田村地区,鳥取県東伯郡琴浦町内,43227,4411.00,43227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),上小鴨村地区,鳥取県倉吉市内,6603,1123.00,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),社村地区,鳥取県倉吉市内,91569,15573.00,91569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),成実村地区,鳥取県米子市内,1732,104,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),花美村地区,鳥取県東伯郡湯梨浜町内,8467,720,8467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),大幡村外二ヶ村地区,鳥取県西伯郡伯耆町内,3398,289,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,鳥取県,一般会計,普通財産(各省各庁所管),矢送地区,鳥取県倉吉市内,1522,259,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),松江市農業委員会,島根県松江市内,16952316,16278.00,16952316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
農林水産省,島根県,一般会計,普通財産(各省各庁所管),浜田市農業委員会,島根県浜田市内,7015192,5645.00,7015192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
農林水産省,島根県,一般会計,普通財産(各省各庁所管),出雲市農業委員会,島根県出雲市内,17548752,3053.00,17548752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
農林水産省,島根県,一般会計,普通財産(各省各庁所管),大田市農業委員会,島根県大田市内,6450980,675,6450980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),江津市農業委員会,島根県江津市内,1644033,2180.00,1644033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),出雲市斐川町農業委員会,島根県出雲市内,1854112,231,1854112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,第二種中高層住居専用地域,60,200
農林水産省,島根県,一般会計,普通財産(各省各庁所管),安来市農業委員会,島根県安来市内,9179,468,9179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),雲南市農業委員会,島根県雲南市内,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,近隣商業地域,80,200
農林水産省,島根県,一般会計,普通財産(各省各庁所管),飯南町農業委員会,島根県飯石郡飯南町内,5152,231,5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),東地区,島根県出雲市内,140738,11047.00,140738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),中倉地区,島根県益田市内,2181,318,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),都野津地区,島根県江津市内,3484096,404,3484096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),鷹の沢地区,島根県出雲市内,2,621,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),本庄地区,島根県松江市内,7021,491,7021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,島根県,一般会計,普通財産(各省各庁所管),猪の目地区,島根県邑智郡川本町内,360297,81886.00,360297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,岡山県,一般会計,普通財産(各省各庁所管),岡山市農業委員会,岡山県岡山市北区内,5185676,8128.00,5185676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域 外,第一種住居地域 外,60,200
農林水産省,岡山県,一般会計,普通財産(各省各庁所管),玉野市農業委員会,岡山県玉野市内,95857481,5397.00,95857481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域 外,60,200
農林水産省,岡山県,一般会計,普通財産(各省各庁所管),和気町農業委員会,岡山県和気郡和気町内,72274080,7938.00,72274080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
農林水産省,岡山県,一般会計,普通財産(各省各庁所管),倉敷市農業委員会,岡山県倉敷市内,243307495,12046.00,243307495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
農林水産省,岡山県,一般会計,普通財産(各省各庁所管),総社市農業委員会,岡山県総社市内,158197941,8873.00,158197941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,100
農林水産省,岡山県,一般会計,普通財産(各省各庁所管),笠岡市農業委員会,岡山県笠岡市内,19667333,1316.00,19667333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
農林水産省,岡山県,一般会計,普通財産(各省各庁所管),井原市農業委員会,岡山県井原市内,24298084,2069.00,24298084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
農林水産省,岡山県,一般会計,普通財産(各省各庁所管),矢掛町農業委員会,岡山県小田郡矢掛町内,17184,410,17184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,60,200
